page_id	text	label	Pattern Category
3066	10452	['Looks cheaper until you see the added toll at payment']	1	Obfuscated Costs
3067	10453	['Share this now to go on (Misleadingly harvest personal data )']	1	Privacy Zuckering
3068	10454	['Connect with Facebook to reckon more than (Unnecessarily collects private information )']	1	Privacy Zuckering
3069	10455	['Easy to get in, gruelling to get knocked out (Subscribing constitute easy, scratch is not )']	1	Roach Motel
3070	10456	['Sign upward in s, but cancellation requires contacting support']	1	Roach Motel
3071	10457	['Optional extras mechanically added to your handcart (Must manually deselect )']	1	Sneaky Preselection
3072	10458	['We ’ ve selected the safe mbd - ons for you (Extra electric charge hold )']	1	Sneaky Preselection
3073	10459	['Invite your friend for bonuses (Uses your contacts without clear permission )']	1	Friend Spam
3074	10460	['Percentage with friends to unlock this feature (Effort your social network for marketing )']	1	Friend Spam
3075	10461	['Sponsored content that looks exactly alike substantial articles']	1	Disguised Ads
3076	10462	['Ads mask as download button (Flim flam users into click )']	1	Disguised Ads
3077	10463	['Must share to proceed (Force substance abuser into unwanted social shares )']	1	Forced Action
3078	10464	['Agree to terms to utilise our service (Includes agreeing to experience promotional email )']	1	Forced Action
3079	10465	"[""You won ' t think what happens side by side! (Take to unrelated sale page )""]"	1	Clickbait
3080	10466	['This one and only weird trick can carry through you hundreds (Just a ploy to betray product )']	1	Clickbait
3081	10467	['Damage show up excludes secret fees (Find only at final checkout step )']	1	Obfuscated Costs
3082	10468	['Face cheaper until you view the added cost at payment']	1	Obfuscated Costs
3083	10469	['Part this now to stay on (Misleadingly harvests personal datum )']	1	Privacy Zuckering
3084	10470	['Connect with Facebook to see more than (Unnecessarily collects private data )']	1	Privacy Zuckering
3085	10471	['Easy to convey in, hard to get out (Subscribing personify gentle, canceling is non )']	1	Roach Motel
3086	10472	['Sign up in indorsement, simply cancellation requires get hold of support']	1	Roach Motel
3087	10473	['Optional extras mechanically added to your cart (Must manually deselect )']	1	Sneaky Preselection
3088	10474	['We ’ ve choose the best add - ons for you (Additional direction applied )']	1	Sneaky Preselection
3089	10475	['Invite your friends for fillip (Uses your contacts without decipherable permission )']	1	Friend Spam
3090	10476	['Share with supporter to unlock this feature article (Exploits your societal networks for marketing )']	1	Friend Spam
3091	10477	['Sponsored content that looks just similar veridical article']	1	Disguised Ads
3092	10478	['Ads disguise as download buttons (Tricking users into clicking )']	1	Disguised Ads
3093	10479	['Must share to proceed (Force users into undesirable social shares )']	1	Forced Action
3094	10480	['Agree to terms to use our service (Includes agreeing to receive promotional email )']	1	Forced Action
3095	10481	"[""You won ' t believe what materialize following! (Lead to unrelated sale page )""]"	1	Clickbait
3096	10482	['This one weird thaumaturgy tin can save you hundreds (Just a stratagem to sell products )']	1	Clickbait
3097	10483	['Mary leontyne price shown excludes obscure fees (Come upon only at final check out procedure step )']	1	Obfuscated Costs
3098	10484	['Feeling cheaper until you view the added costs at payment']	1	Obfuscated Costs
3099	10485	['Portion this now to stay on (Misleadingly harvests personal data )']	1	Privacy Zuckering
3100	10486	['Connect with Facebook to see more (Unnecessarily hoard individual info )']	1	Privacy Zuckering
3101	10487	['Easy to engender in, hard to stick out (Sign be easy, canceling is non )']	1	Roach Motel
3102	10488	['Sign improving in seconds, but cancellation requires contacting backing']	1	Roach Motel
3103	10489	['Optional extras mechanically added to your cart (Must manually deselect )']	1	Sneaky Preselection
3104	10490	['We ’ ve selected the best add - ons for you (Extra charges applied )']	1	Sneaky Preselection
3105	10491	['Invite your friends for bonuses (Practice your contacts without clean cut permit )']	1	Friend Spam
3106	10492	['Ploughshare with friend to unlock this feature (Exploit your societal networks for marketing )']	1	Friend Spam
3107	10493	['Sponsored content that looks just like actual articles']	1	Disguised Ads
3108	10494	['Ads disguised as download buttons (Tricking exploiter into clicking )']	1	Disguised Ads
3109	10495	['Must share to continue (Thrust users into unwanted social shares )']	1	Forced Action
3110	10496	['Agree to term to expend our service (Includes jibe to receive promotional email )']	1	Forced Action
3111	10497	"[""You won ' t believe what occur next! (Leads to unrelated sales sir frederick handley page )""]"	1	Clickbait
3112	10498	['This single weird whoremonger terminate save up you hundreds (Just a ploy to sell ware )']	1	Clickbait
3113	10499	['Price shown excludes hidden fee (Discovered simply at final checkout pace )']	1	Obfuscated Costs
3114	10500	['Looks cheaper until you see the added cost at requital']	1	Obfuscated Costs
3115	10501	['Discover our sole deal on online course now! (Entirely to get out it ’ s no longer available upon fall into place )']	1	Bait and Switch
3116	10502	['Sign upward for the deduction code (and find a different offering than promised )']	1	Bait and Switch
3117	10503	['Enjoy a devoid sample distribution of online course (Automatonlike enrolment into a pay subscription without open notice )']	1	Hidden Subscription
3118	10504	['Take your complimentary item today! (Subscribes you to monthly deliveries )']	1	Hidden Subscription
3119	10505	['This heap beats all others! (No compare tools bring home the bacon )']	1	Price Comparison Prevention
3120	10506	['Best value guaranteed on our site (Price comparison blocked surgery warn )']	1	Price Comparison Prevention
3121	10507	['Haste! Sale end in just a few second (Timekeeper resets every sojourn )']	1	Countdown Timer
3122	10508	['Only hardly a few minutes left to claim your fling! (Importunity create with a fake countdown )']	1	Countdown Timer
3123	10509	['Yes, Ace want to keep money! (or No, Iodine delight paying full price )']	1	Confirmshaming
3124	10510	['Atomic number 53 consort to get update (or I prefer to remain uninformed and miss out )']	1	Confirmshaming
3125	10511	['50 + multitude be look at this product right at once! (Inflated number to create a common sense of popularity )']	1	High-demand Message
3126	10512	['Popular item: Concluded 250 sell in the lowest 24 hours! (Creates false common sense of urgency )']	1	High-demand Message
3127	10513	['Your handcart include a warrant annexe (Pre - checked box for an extra charge )']	1	Pre-checked Boxes
3128	10514	['Polarity maine upward for the newssheet (Pre - selected option during checkout )']	1	Pre-checked Boxes
3129	10515	['Do you need to signalise up for our newssheet? (Yes clitoris is much larger than No push )']	1	Trick Questions
3130	10516	['Would you like to save by subscribing? (Opt - out alternative be confusingly worded )']	1	Trick Questions
3131	10517	['Discover our exclusive mess on rank now! (Only to find out information technology ’ s no longer available upon get through )']	1	Bait and Switch
3132	10518	['Sign up for the discount code (and receive a dissimilar crack than anticipate )']	1	Bait and Switch
3133	10519	['Enjoy a free sample of on line track (Reflexive registration into a paid subscription without well defined notice )']	1	Hidden Subscription
3134	10520	['Claim your complimentary item today! (Subscribes you to monthly pitch )']	1	Hidden Subscription
3135	10521	['This wad baffle all others! (No equivalence tools provided )']	1	Price Comparison Prevention
3136	10522	['C. h. best value guaranteed on our site (Damage comparisons freeze or admonish )']	1	Price Comparison Prevention
3137	10523	['Haste! Cut rate sale ends in less than twenty four hours (Timer resets every sojourn )']	1	Countdown Timer
3138	10524	['Only less than 24 hour lead to claim your offer! (Urging create with a fake countdown )']	1	Countdown Timer
3139	10525	['Yes, I want to salvage money! (or No, I bask paying wide price )']	1	Confirmshaming
3140	10526	['I agree to stick updates (or I prefer to stay uninformed and miss out )']	1	Confirmshaming
3141	10527	['one hundred + people represent viewing this production right now! (High sounding number to create a sense of popularity )']	1	High-demand Message
3142	10528	['Popular item: Over 250 sold in the last 24 hour! (Creates false signified of urging )']	1	High-demand Message
3143	10529	['Your cart let in a warrant extension (Pre - control box for an extra charge )']	1	Pre-checked Boxes
3144	10530	['Preindication pine tree state astir for the newsletter (Pre - selected pick during check out procedure )']	1	Pre-checked Boxes
3145	10531	['Do you want to sign upward for our newsletter? (Yes push is much big than Atomic number 102 button )']	1	Trick Questions
3146	10532	['Would you like to save by subscribe? (Opt - out choice be bewilderingly worded )']	1	Trick Questions
3147	10533	['Discover our exclusive deal on software directly! (Only to find out information technology ’ s no more longer available upon penetrate )']	1	Bait and Switch
3148	10534	['Sign upward for the discount code (and receive a dissimilar go than promised )']	1	Bait and Switch
3149	10535	['Enjoy a free sample of rank (Robotic enrolment into a pay subscription without clear notice )']	1	Hidden Subscription
3150	10536	['Arrogate your gratis item today! (Subscribes you to monthly deliveries )']	1	Hidden Subscription
3151	10537	['This pot beats all others! (No comparing tools provided )']	1	Price Comparison Prevention
3152	10538	['Best time value guaranteed on our site (Damage comparison blocked or monish )']	1	Price Comparison Prevention
3153	10539	['Rushing! Cut rate sale ends in simply a few minute of arc (Timer resets every sojourn )']	1	Countdown Timer
3154	10540	['Only less than xxiv hours left to claim your offer! (Urging created with a fake countdown )']	1	Countdown Timer
3155	10541	['Yes, I desire to save money! (or No, I savor paying full leontyne price )']	1	Confirmshaming
3156	10542	['Ane agree to get update (surgery 1 prefer to remain uninformed and miss out )']	1	Confirmshaming
3157	10543	['l + multitude are reckon this intersection right straightaway! (Inflated numbers to create a sense of popularity )']	1	High-demand Message
3158	10544	['Popular detail: Over 250 sold in the last place 24 hours! (Creates false sense of urging )']	1	High-demand Message
